PM2.5,PM10,NO2,CO,O3,AQI,Temperature,Humidity,WindSpeed,SolarRadiation,Pressure
44.2,67.1,47.4,0.585,136.0,186.0,27.7,48,7.1,1.0,1012.5
42.7,64.3,52.1,0.629,104.0,184.0,26.7,50,5.6,0.0,1013.0
41.1,61.2,54.4,0.663,91.0,184.0,25.9,54,2.9,0.0,1013.5
39.2,58.2,56.2,0.7,83.0,184.0,25.2,57,1.9,0.0,1013.4
41.9,61.7,57.8,0.736,73.0,182.0,24.3,64,0.5,0.0,1013.9
49.8,72.6,59.2,0.751,63.0,182.0,23.8,67,2.8,0.0,1013.2
57.4,83.1,60.4,0.757,53.0,180.0,23.7,69,4.7,0.0,1013.0
62.9,90.8,58.3,0.743,45.0,180.0,22.4,76,4.0,0.0,1012.4
65.4,94.5,49.9,0.692,48.0,180.0,21.4,81,4.1,0.0,1012.2
64.5,93.1,38.2,0.619,56.0,180.0,20.7,82,4.0,0.0,1012.3
63.1,91.5,36.4,0.668,54.0,180.0,20.9,81,3.4,0.0,1013.0
61.0,88.2,43.4,0.741,45.0,180.0,20.5,79,2.9,0.0,1013.5
62.9,91.0,53.6,0.847,34.0,180.0,20.0,81,2.8,14.0,1014.2
72.2,104.3,69.1,1.015,34.0,180.0,21.2,77,2.0,171.0,1015.0
85.2,122.9,85.4,1.182,50.0,180.0,25.8,45,1.8,403.0,1015.6
102.7,147.6,103.9,1.373,76.0,182.0,29.0,33,2.4,620.0,1016.2
125.7,180.7,113.6,1.532,142.0,184.0,31.2,31,4.4,788.0,1016.4
163.4,234.7,96.8,1.518,247.0,186.0,32.5,30,6.8,894.0,1015.8
204.4,293.4,67.3,1.43,381.0,200.0,32.6,35,8.7,918.0,1014.7
177.0,255.2,37.9,1.272,481.0,228.0,32.2,37,9.7,868.0,1013.9
135.5,196.5,36.6,1.13,431.0,214.0,31.6,37,10.2,749.0,1012.9
102.9,149.9,44.7,0.963,315.0,208.0,30.9,39,10.0,564.0,1012.6
89.9,132.2,43.9,0.82,283.0,212.0,30.2,44,8.9,334.0,1012.4
71.0,105.2,44.9,0.777,235.0,214.0,28.2,55,8.3,104.0,1012.4
57.3,85.4,46.3,0.718,166.0,216.0,26.7,62,6.2,1.0,1013.0
50.4,75.4,48.5,0.67,93.0,216.0,25.6,70,3.3,0.0,1013.5
41.9,62.6,50.3,0.688,73.0,216.0,25.0,74,1.0,0.0,1014.1
42.1,62.9,52.4,0.732,68.0,216.0,24.4,78,1.8,0.0,1014.3
46.1,68.0,55.2,0.792,66.0,216.0,24.1,76,0.8,0.0,1014.7
51.2,75.2,58.3,0.831,58.0,216.0,23.5,80,1.1,0.0,1014.1
56.8,82.9,61.6,0.869,51.0,218.0,23.1,82,1.8,0.0,1013.4
60.1,87.5,62.1,0.882,47.0,218.0,23.0,84,3.5,0.0,1012.8
60.3,87.8,54.1,0.818,53.0,216.0,22.7,87,3.4,0.0,1012.5
58.2,84.5,42.1,0.718,65.0,216.0,22.2,90,3.3,0.0,1012.6
57.6,84.1,39.4,0.759,60.0,216.0,21.8,88,4.0,0.0,1013.5
61.7,89.9,50.8,0.869,50.0,216.0,21.4,87,3.7,0.0,1014.1
71.2,103.1,67.2,1.027,36.0,216.0,21.1,85,3.8,13.0,1014.9
84.3,121.5,89.9,1.221,27.0,216.0,22.5,75,2.8,163.0,1015.7
94.5,136.0,109.6,1.338,31.0,218.0,26.5,49,2.5,400.0,1016.3
101.3,145.3,130.6,1.443,42.0,218.0,29.9,33,4.1,625.0,1016.8
118.3,170.0,140.9,1.502,75.0,218.0,32.4,26,5.8,799.0,1016.9
159.3,228.6,121.7,1.452,131.0,218.0,34.3,22,7.0,908.0,1015.3
181.1,259.8,87.8,1.342,204.0,216.0,35.3,21,7.1,933.0,1014.2
160.7,231.9,51.5,1.167,265.0,216.0,35.1,25,9.4,879.0,1013.2
112.2,163.4,43.9,1.018,252.0,214.0,33.9,33,11.1,750.0,1012.7
84.3,124.3,44.7,0.849,208.0,212.0,31.9,43,11.8,558.0,1012.6
65.9,100.1,33.7,0.605,228.0,212.0,30.3,53,10.9,332.0,1012.6
49.0,75.0,39.0,0.623,194.0,210.0,28.7,56,10.0,104.0,1012.6
44.4,67.8,46.6,0.648,146.0,208.0,27.5,59,7.6,1.0,1013.0
44.7,67.5,55.2,0.689,93.0,208.0,26.7,62,5.0,0.0,1013.8
48.1,71.7,59.3,0.732,76.0,208.0,25.8,67,3.4,0.0,1014.5
53.2,78.2,62.2,0.782,70.0,208.0,25.1,71,2.3,0.0,1014.4
60.5,88.0,62.8,0.819,65.0,208.0,24.9,71,1.5,0.0,1014.8
66.1,95.2,59.5,0.804,60.0,210.0,24.4,73,2.3,0.0,1014.1
71.9,103.6,53.7,0.765,58.0,210.0,23.8,76,2.8,0.0,1013.5
78.0,112.0,45.1,0.709,56.0,212.0,23.3,77,3.1,0.0,1012.8
80.6,116.2,37.0,0.659,58.0,212.0,22.6,80,2.9,0.0,1012.5
79.4,115.3,28.0,0.604,61.0,214.0,21.7,86,3.3,0.0,1012.7
87.5,125.7,27.6,0.654,50.0,216.0,22.2,84,3.3,0.0,1013.3
82.0,118.0,35.1,0.752,40.0,218.0,21.5,84,3.7,0.0,1014.3
85.0,122.0,45.8,0.893,25.0,218.0,21.2,82,3.4,16.0,1015.2
96.6,138.8,60.8,1.073,23.0,220.0,23.0,71,3.3,178.0,1016.4
112.9,161.6,74.7,1.19,37.0,220.0,27.4,45,3.3,413.0,1016.6
124.8,178.8,89.7,1.301,62.0,222.0,30.7,32,3.3,636.0,1016.9
143.9,206.3,95.7,1.389,134.0,224.0,33.2,26,2.6,796.0,1016.3
191.4,273.8,77.5,1.375,252.0,224.0,35.6,20,2.6,901.0,1015.2
228.6,327.8,47.4,1.313,403.0,226.0,36.7,18,1.3,931.0,1014.0
245.9,353.9,19.1,1.234,537.0,244.0,36.4,23,8.7,878.0,1013.2
239.3,345.5,21.5,1.211,527.0,242.0,33.9,39,12.9,748.0,1012.8
202.1,294.3,34.8,1.197,460.0,244.0,32.8,37,11.9,559.0,1012.5
165.8,246.8,45.0,1.018,342.0,252.0,31.5,38,9.9,323.0,1012.3
132.7,201.6,43.2,0.968,303.0,258.0,30.0,45,8.2,104.0,1012.5
106.6,163.4,40.8,0.899,248.0,264.0,28.6,52,4.8,1.0,1013.4
87.8,134.6,43.8,0.858,178.0,268.0,27.7,57,2.9,0.0,1014.1
79.2,120.1,56.0,0.918,138.0,272.0,27.2,59,1.1,0.0,1014.9
81.5,121.1,73.4,1.025,103.0,274.0,27.0,58,1.1,0.0,1014.8
91.5,133.6,91.1,1.126,67.0,276.0,26.4,63,1.3,0.0,1015.5
99.0,143.4,94.6,1.123,51.0,278.0,25.9,67,1.5,0.0,1014.9
101.3,146.2,93.4,1.083,44.0,280.0,25.3,70,2.8,0.0,1014.7
100.8,145.3,88.6,1.028,38.0,282.0,24.8,71,3.1,0.0,1014.3
100.8,144.8,81.9,0.989,36.0,284.0,24.1,73,2.8,0.0,1014.1
101.3,145.3,72.8,0.949,36.0,284.0,23.6,75,2.3,0.0,1013.9
124.3,178.8,122.2,1.506,7.0,286.0,23.6,79,3.2,0.0,1014.2
124.8,179.3,122.1,1.608,5.0,288.0,22.9,81,3.3,0.0,1015.0
125.7,181.1,122.2,1.754,3.0,292.0,22.1,81,3.4,16.0,1015.7
129.9,186.3,130.3,1.932,8.0,294.0,24.0,69,3.1,173.0,1016.5
139.2,200.2,153.8,2.044,13.0,296.0,28.1,44,2.8,403.0,1016.6
153.2,219.8,185.3,2.146,20.0,298.0,31.2,34,1.6,612.0,1017.0
178.8,256.1,200.1,2.184,75.0,300.0,33.4,30,0.7,775.0,1017.0
211.9,303.6,165.4,2.086,191.0,302.0,34.9,28,4.9,898.0,1015.9
247.7,355.8,107.1,1.913,345.0,304.0,34.9,30,8.3,922.0,1015.3
243.1,350.2,46.2,1.674,483.0,304.0,34.2,34,9.7,876.0,1013.9
217.5,313.9,36.1,1.519,476.0,304.0,33.4,35,10.8,760.0,1012.8
186.3,270.1,41.7,1.365,411.0,304.0,32.4,39,10.1,565.0,1012.4
136.0,199.8,37.4,1.068,298.0,302.0,31.7,45,9.2,333.0,1012.2
110.6,163.9,38.7,0.993,251.0,300.0,30.0,53,7.9,102.0,1012.8
90.1,135.0,40.6,0.889,185.0,298.0,28.8,57,3.9,1.0,1013.4
80.6,121.5,45.2,0.817,113.0,298.0,28.2,61,1.8,0.0,1014.6
82.0,123.9,51.5,0.873,90.0,298.0,27.4,68,2.5,0.0,1015.1
88.2,132.2,59.5,0.986,82.0,298.0,26.9,73,1.4,0.0,1015.3
107.1,158.3,69.0,1.132,75.0,298.0,27.0,73,2.0,0.0,1015.0
123.4,180.7,75.3,1.218,65.0,298.0,26.6,75,1.8,0.0,1014.6
129.5,189.1,81.0,1.298,55.0,300.0,26.1,76,2.4,0.0,1013.9
131.8,191.9,82.1,1.346,47.0,302.0,25.5,77,3.2,0.0,1013.5
133.2,193.2,72.0,1.283,49.0,304.0,24.5,80,2.8,0.0,1013.0
134.1,194.6,56.1,1.169,56.0,306.0,24.0,81,2.7,0.0,1013.3
115.9,171.8,53.8,1.198,58.0,308.0,24.0,81,2.6,0.0,1013.9
119.7,177.4,60.8,1.258,51.0,308.0,23.5,83,2.8,0.0,1015.0
123.4,182.5,70.8,1.346,43.0,308.0,23.3,82,2.6,14.0,1015.6
132.7,195.6,86.0,1.514,57.0,308.0,24.6,75,2.0,140.0,1015.9
148.5,217.5,102.8,1.72,97.0,308.0,28.2,49,2.1,327.0,1016.4
172.8,251.5,122.0,1.97,155.0,308.0,31.1,36,2.5,538.0,1016.9
211.4,306.4,128.8,2.204,262.0,310.0,33.0,32,3.6,692.0,1016.9
271.9,392.1,103.0,2.226,390.0,312.0,34.5,30,5.3,829.0,1015.9
337.1,486.2,61.0,2.167,544.0,316.0,34.9,33,8.4,911.0,1014.4
343.7,495.5,21.1,2.068,675.0,322.0,34.1,38,10.9,830.0,1013.6
314.8,454.5,22.6,2.016,661.0,328.0,32.9,39,12.1,708.0,1012.6
276.6,399.5,38.7,1.958,586.0,334.0,31.8,45,12.4,567.0,1012.6
166.7,244.0,46.4,1.363,372.0,342.0,31.2,49,10.2,334.0,1012.0
142.0,209.1,49.1,1.27,310.0,344.0,29.6,55,8.8,105.0,1012.4
123.4,183.0,53.0,1.138,222.0,346.0,28.5,60,4.8,1.0,1013.1
112.2,167.2,59.4,1.045,126.0,348.0,27.7,65,1.9,0.0,1014.2
106.9,159.3,65.5,1.101,97.0,350.0,27.2,68,0.8,0.0,1014.8
109.2,162.1,72.5,1.224,87.0,352.0,26.7,72,1.3,0.0,1014.6
133.2,196.0,80.5,1.408,79.0,352.0,26.5,72,0.8,0.0,1014.7
164.8,240.3,86.4,1.574,67.0,354.0,25.9,75,1.8,0.0,1014.4
186.7,271.0,91.8,1.759,56.0,358.0,25.4,77,2.9,0.0,1014.0
178.3,258.9,90.3,1.85,51.0,360.0,24.8,81,2.2,0.0,1013.5
156.0,226.8,74.7,1.664,62.0,364.0,24.5,82,2.9,0.0,1013.3
130.9,190.9,51.5,1.344,81.0,366.0,24.3,82,3.5,0.0,1013.4
119.2,175.6,50.1,1.17,77.0,366.0,24.6,81,2.7,0.0,1013.8
113.4,166.7,61.6,1.293,64.0,366.0,24.5,80,2.7,0.0,1014.4
126.7,184.9,78.0,1.468,47.0,366.0,24.3,79,2.2,14.0,1014.9
152.7,221.2,95.9,1.692,54.0,366.0,25.7,73,2.3,162.0,1015.7
179.3,258.9,104.1,1.841,99.0,366.0,28.9,50,3.1,393.0,1016.1
204.9,295.2,109.4,1.983,167.0,368.0,31.8,38,2.6,610.0,1016.3
225.8,324.1,104.7,2.071,273.0,370.0,33.6,35,1.5,780.0,1016.0
249.6,357.6,84.5,1.988,374.0,372.0,36.0,28,1.5,894.0,1014.9
263.6,378.1,54.7,1.823,488.0,370.0,36.1,30,8.9,937.0,1014.1
281.3,402.3,23.9,1.662,585.0,366.0,33.5,45,11.4,869.0,1013.5
299.9,430.3,17.3,1.67,578.0,362.0,32.9,43,10.9,705.0,1012.5
314.8,452.6,18.4,1.734,527.0,360.0,32.4,44,9.3,543.0,1012.2
278.5,401.4,23.7,1.413,325.0,362.0,31.9,49,8.4,323.0,1011.9
243.1,351.1,24.4,1.325,283.0,370.0,30.4,56,7.2,94.0,1012.2
189.1,274.7,25.6,1.2,224.0,376.0,29.1,62,4.3,1.0,1012.7
145.8,214.2,29.9,1.083,156.0,382.0,28.3,67,2.0,0.0,1013.3
127.6,188.6,35.3,1.076,129.0,384.0,27.7,71,1.8,0.0,1013.7
127.1,187.2,42.5,1.109,112.0,384.0,27.2,73,1.3,0.0,1013.5
140.2,204.4,57.8,1.187,91.0,386.0,26.9,75,2.7,0.0,1013.7
156.5,225.8,80.0,1.297,69.0,386.0,26.7,77,1.0,0.0,1013.6
163.9,235.6,107.7,1.437,45.0,386.0,26.4,76,2.6,0.0,1012.6
155.1,222.6,128.2,1.506,26.0,384.0,25.8,81,2.0,0.0,1012.3
134.6,193.2,116.9,1.367,28.0,384.0,25.5,83,1.8,0.0,1012.0
113.4,162.5,91.8,1.129,39.0,382.0,25.2,83,5.6,0.0,1012.3
100.8,144.4,80.6,0.936,46.0,380.0,25.2,78,2.9,0.0,1012.4
86.1,123.4,77.1,0.916,45.0,380.0,24.8,79,4.2,0.0,1012.9
79.4,114.1,72.1,0.888,43.0,378.0,24.6,78,3.6,17.0,1013.6
79.6,114.1,65.7,0.86,53.0,374.0,26.6,64,5.7,168.0,1014.2
83.6,119.7,63.1,0.858,72.0,370.0,29.1,52,7.3,346.0,1015.4
94.5,135.5,61.2,0.864,99.0,362.0,31.6,40,9.8,455.0,1015.1
105.0,150.9,55.3,0.869,156.0,356.0,33.8,31,8.7,642.0,1014.4
128.1,183.9,44.3,0.864,237.0,348.0,35.5,27,9.3,800.0,1012.9
156.0,223.5,30.2,0.856,338.0,340.0,36.4,25,7.6,864.0,1011.5
177.9,255.2,18.3,0.836,421.0,332.0,36.1,26,10.4,801.0,1010.9
172.3,247.7,19.7,0.806,404.0,326.0,35.8,26,5.8,678.0,1010.5
145.8,209.5,26.5,0.768,346.0,316.0,35.2,27,2.8,468.0,1010.1
85.4,123.4,46.3,0.694,202.0,306.0,35.0,28,1.8,299.0,1010.3
78.9,114.8,45.5,0.682,176.0,292.0,32.4,46,6.1,107.0,1010.5
65.4,95.7,44.5,0.665,138.0,282.0,29.8,61,7.3,1.0,1011.1
55.5,81.3,45.0,0.655,97.0,274.0,28.8,61,3.7,0.0,1011.9
57.3,82.9,49.5,0.676,81.0,268.0,28.4,61,3.1,0.0,1012.3
60.3,86.8,55.9,0.71,73.0,262.0,27.9,61,2.6,0.0,1012.2
57.4,82.7,58.5,0.716,70.0,258.0,28.3,42,10.1,0.0,1012.8
59.8,86.1,50.9,0.654,75.0,252.0,27.9,46,8.3,0.0,1012.0
61.0,88.0,38.3,0.559,86.0,246.0,27.6,49,8.1,0.0,1011.5
56.0,80.8,23.8,0.455,99.0,240.0,27.3,50,6.4,0.0,1011.0
57.6,83.1,16.3,0.411,107.0,232.0,26.5,54,7.3,0.0,1011.7
55.2,79.6,10.3,0.385,114.0,228.0,26.5,56,2.3,0.0,1011.9
63.6,91.5,18.0,0.48,94.0,224.0,25.7,55,5.8,0.0,1012.6
63.8,92.0,30.9,0.575,79.0,222.0,24.9,60,4.3,0.0,1013.8
65.9,95.0,49.5,0.711,59.0,220.0,25.4,56,7.4,17.0,1013.7
71.2,102.7,73.5,0.91,41.0,220.0,26.1,54,12.7,121.0,1014.3
76.6,110.1,91.4,1.075,27.0,218.0,27.8,46,16.6,308.0,1014.8
85.2,122.5,109.2,1.254,17.0,218.0,30.3,38,18.4,599.0,1015.0
102.2,146.7,117.2,1.431,74.0,218.0,31.7,35,14.7,807.0,1014.8
144.8,207.7,98.3,1.462,234.0,218.0,33.9,30,13.4,904.0,1013.4
198.4,284.1,66.0,1.44,456.0,222.0,35.1,27,11.0,867.0,1012.2
249.6,356.7,36.8,1.45,657.0,280.0,35.7,25,7.2,837.0,1010.9
268.2,384.6,42.9,1.568,649.0,276.0,35.5,26,7.1,706.0,1010.4
258.0,370.7,61.8,1.732,561.0,252.0,33.2,36,8.6,524.0,1010.7
270.1,387.4,31.2,1.524,515.0,240.0,32.2,46,9.3,333.0,1010.9
285.0,409.8,33.8,1.58,449.0,252.0,30.2,57,8.4,95.0,1011.0
280.3,404.2,37.5,1.657,355.0,266.0,28.9,62,7.1,1.0,1011.3
251.5,364.1,41.3,1.678,247.0,280.0,28.1,63,5.2,0.0,1011.9
209.1,306.4,42.4,1.567,204.0,294.0,27.6,63,3.4,0.0,1012.5
140.2,208.6,42.5,1.388,177.0,304.0,27.0,67,2.6,0.0,1012.8
101.0,151.3,41.0,1.167,150.0,308.0,26.3,73,4.0,0.0,1013.4
84.3,125.7,38.1,1.057,131.0,312.0,25.9,74,4.0,0.0,1012.8
77.3,114.1,34.0,0.966,117.0,314.0,25.9,73,4.3,0.0,1012.3
74.3,108.7,28.4,0.862,103.0,314.0,25.8,69,4.7,0.0,1011.7
73.1,106.4,22.0,0.766,98.0,316.0,25.7,65,4.7,0.0,1011.5
66.8,97.1,14.7,0.673,96.0,316.0,25.7,60,4.9,0.0,1011.4
62.2,90.8,14.3,0.654,90.0,318.0,25.3,58,5.4,0.0,1012.0
65.9,95.9,33.1,0.842,68.0,318.0,25.1,57,5.6,0.0,1012.3
72.6,105.5,59.8,1.108,38.0,318.0,25.0,56,5.1,15.0,1013.0
80.8,116.9,88.0,1.366,21.0,318.0,26.2,52,5.1,130.0,1013.8
87.8,127.1,97.1,1.39,38.0,318.0,28.2,43,6.7,298.0,1015.0
97.3,140.6,100.2,1.331,73.0,320.0,30.2,38,7.4,531.0,1015.2
109.9,158.3,94.4,1.225,141.0,320.0,32.1,33,4.7,742.0,1014.9
121.5,175.6,77.5,1.153,223.0,320.0,33.9,28,3.0,850.0,1013.6
140.6,202.6,52.9,1.068,322.0,320.0,34.9,25,4.0,907.0,1012.8
150.9,218.4,29.6,0.968,408.0,316.0,34.2,33,11.5,873.0,1012.0
141.6,206.8,29.8,0.911,400.0,308.0,32.3,41,13.2,709.0,1011.5
128.1,190.0,38.5,0.865,354.0,300.0,31.2,45,12.1,513.0,1011.1
97.1,144.8,49.2,0.836,264.0,292.0,30.5,51,10.4,338.0,1010.7
88.2,132.2,51.3,0.866,238.0,280.0,28.9,59,9.1,108.0,1011.1
81.7,122.5,54.4,0.909,201.0,266.0,27.7,65,7.6,2.0,1011.7
77.1,115.3,59.9,0.961,153.0,254.0,27.1,67,4.5,0.0,1012.4
73.6,109.4,66.5,0.999,125.0,242.0,26.5,70,3.4,0.0,1012.9
73.8,108.5,74.4,1.035,98.0,232.0,26.0,72,3.6,0.0,1013.0
70.5,102.2,80.6,1.034,71.0,228.0,25.8,72,4.0,0.0,1012.8
69.8,100.6,78.5,0.962,59.0,226.0,25.3,74,4.0,0.0,1012.3
65.9,94.8,72.9,0.85,51.0,226.0,24.9,74,4.0,0.0,1011.6
62.9,90.3,65.4,0.723,45.0,224.0,24.5,73,4.3,0.0,1011.4
60.3,86.8,60.4,0.663,41.0,224.0,24.2,71,4.8,0.0,1011.1
57.9,83.1,55.5,0.621,39.0,224.0,24.1,69,4.3,0.0,1011.4
57.3,82.2,57.6,0.664,32.0,222.0,24.0,67,4.0,0.0,1011.6
56.0,80.6,64.9,0.779,26.0,222.0,23.8,66,4.7,0.0,1012.1
60.5,87.1,75.4,0.942,18.0,222.0,23.8,64,5.2,21.0,1012.4
68.5,98.5,88.8,1.127,25.0,220.0,25.7,56,4.4,189.0,1012.8
74.5,107.1,100.0,1.208,46.0,220.0,29.1,40,5.4,418.0,1013.7
87.5,125.7,111.4,1.262,79.0,220.0,31.8,32,6.9,605.0,1013.8
106.9,153.2,111.9,1.277,155.0,218.0,33.8,28,6.1,728.0,1013.8
134.1,192.3,89.0,1.225,269.0,218.0,35.7,21,7.4,869.0,1012.3
163.4,234.2,53.6,1.131,413.0,220.0,36.8,17,7.3,894.0,1011.3
187.2,268.2,19.5,1.012,531.0,244.0,36.8,17,7.7,805.0,1010.4
198.8,285.9,18.8,0.957,505.0,236.0,36.1,23,12.2,663.0,1010.1
170.4,246.8,29.8,0.913,419.0,226.0,33.7,39,14.6,516.0,1009.9
66.6,101.3,43.0,0.628,227.0,230.0,31.9,46,12.3,324.0,1009.8
47.4,72.6,43.5,0.61,197.0,228.0,31.4,38,11.7,102.0,1010.1
40.6,61.0,44.3,0.586,155.0,224.0,30.6,36,9.7,2.0,1010.8
38.6,57.3,46.3,0.568,107.0,222.0,30.0,36,8.6,0.0,1011.5
39.3,57.6,49.7,0.584,88.0,220.0,29.5,34,7.6,0.0,1012.3
41.9,61.0,54.1,0.614,76.0,218.0,29.0,32,6.8,0.0,1012.3
44.7,64.5,57.2,0.635,65.0,216.0,28.0,33,4.7,0.0,1012.5
45.9,65.9,55.5,0.618,58.0,214.0,27.3,34,4.1,0.0,1012.4
46.9,67.5,51.6,0.584,54.0,212.0,26.5,35,4.3,0.0,1011.6
46.2,66.4,44.9,0.532,52.0,210.0,25.8,36,4.7,0.0,1011.1
42.6,61.2,37.0,0.476,56.0,210.0,25.5,36,4.9,0.0,1010.8
34.6,49.7,27.7,0.412,64.0,208.0,25.3,36,4.7,0.0,1010.7
39.7,57.0,31.7,0.479,54.0,206.0,24.7,46,3.7,0.0,1011.1
35.2,50.5,40.9,0.59,44.0,206.0,24.2,47,4.1,0.0,1011.5
36.9,53.0,54.0,0.749,31.0,204.0,24.0,47,4.7,21.0,1012.2
44.0,63.1,70.1,0.93,29.0,202.0,25.9,42,4.1,186.0,1012.8
53.0,75.9,81.2,1.013,45.0,200.0,29.0,31,3.9,347.0,1013.6
62.9,90.1,91.6,1.071,72.0,200.0,31.3,26,6.2,479.0,1014.2
78.5,112.5,93.1,1.087,132.0,198.0,33.3,23,4.1,652.0,1013.7
114.3,163.9,75.1,1.029,220.0,196.0,34.9,21,3.4,840.0,1012.6
137.4,197.0,46.7,0.925,330.0,194.0,35.6,22,7.0,931.0,1011.4
135.5,194.6,19.9,0.79,416.0,210.0,35.3,25,10.9,864.0,1010.6
110.4,159.3,20.9,0.712,383.0,200.0,33.9,31,12.7,733.0,1010.1
74.5,108.3,31.9,0.639,298.0,184.0,32.9,30,12.7,572.0,1009.5
51.1,75.7,42.8,0.577,185.0,178.0,31.8,34,12.5,346.0,1009.1
42.3,63.3,44.9,0.588,165.0,176.0,30.5,36,11.2,113.0,1009.2
41.3,61.9,47.9,0.605,136.0,176.0,29.4,39,8.9,2.0,1009.9
42.1,63.1,51.0,0.627,105.0,176.0,28.9,40,6.4,0.0,1010.8
43.1,64.0,51.7,0.647,96.0,176.0,28.3,41,5.1,0.0,1011.9
44.6,65.7,51.6,0.668,94.0,176.0,27.7,42,4.0,0.0,1012.1
44.4,64.7,51.2,0.678,89.0,176.0,27.4,45,3.0,0.0,1011.7
45.3,65.7,50.5,0.653,80.0,176.0,26.9,45,3.6,0.0,1011.1
47.3,68.5,49.5,0.612,69.0,176.0,26.0,47,4.4,0.0,1010.1
49.8,71.7,50.5,0.581,54.0,176.0,25.5,48,4.8,0.0,1009.7
51.9,74.7,54.4,0.583,43.0,176.0,25.4,48,4.7,0.0,1009.4
53.4,76.6,60.2,0.602,31.0,178.0,25.3,49,3.7,0.0,1009.6
56.8,81.5,69.5,0.691,18.0,178.0,24.8,58,3.1,0.0,1009.7
57.2,82.0,73.5,0.83,17.0,180.0,24.5,58,3.3,0.0,1010.2
60.3,86.6,79.5,1.028,16.0,182.0,24.4,58,3.3,18.0,1011.2
69.4,99.4,93.9,1.259,22.0,182.0,26.0,53,3.3,152.0,1011.9
82.2,117.8,119.1,1.371,22.0,184.0,29.2,41,4.1,361.0,1012.9
97.6,139.7,151.0,1.455,24.0,186.0,32.1,34,4.6,595.0,1012.9
122.0,175.1,167.0,1.498,82.0,188.0,34.4,28,2.6,751.0,1012.7
144.8,207.2,134.6,1.452,223.0,192.0,36.3,22,0.8,902.0,1011.3
186.7,267.3,79.2,1.354,413.0,210.0,36.3,26,7.2,885.0,1010.4
214.2,306.4,23.6,1.231,580.0,258.0,34.3,36,12.3,753.0,1009.5
217.9,312.9,20.0,1.183,559.0,252.0,33.2,40,11.6,594.0,1008.7
187.2,269.2,33.6,1.147,464.0,224.0,33.1,38,10.0,527.0,1008.5
95.9,140.2,41.8,0.779,277.0,216.0,32.1,40,11.0,329.0,1008.2
67.5,100.4,41.5,0.746,240.0,220.0,30.9,42,9.3,112.0,1008.6
52.4,78.5,41.3,0.699,188.0,222.0,29.8,46,8.3,2.0,1009.1
46.1,68.9,46.5,0.686,126.0,222.0,29.3,45,6.9,0.0,1010.1
46.0,68.5,59.8,0.765,95.0,222.0,28.7,47,4.2,0.0,1010.8
50.9,74.5,78.0,0.887,71.0,222.0,28.0,50,3.4,0.0,1010.9
57.0,82.9,93.8,0.987,48.0,224.0,27.8,51,2.9,0.0,1011.1
59.6,86.4,90.7,0.943,41.0,224.0,27.7,49,2.6,0.0,1010.7
59.8,86.6,80.3,0.842,42.0,224.0,27.5,50,2.3,0.0,1010.1
61.7,88.7,68.7,0.742,42.0,226.0,27.3,52,2.1,0.0,1009.8
65.9,94.8,66.8,0.733,36.0,226.0,26.8,53,3.3,0.0,1009.4
71.5,102.4,67.4,0.755,27.0,228.0,26.3,55,3.7,0.0,1009.3
74.0,106.2,63.6,0.778,18.0,228.0,26.3,59,3.3,0.0,1009.7
76.4,109.4,67.5,0.902,17.0,230.0,25.9,60,3.4,0.0,1010.2
81.0,116.2,73.3,1.079,17.0,232.0,25.7,60,3.9,16.0,1010.6
88.5,126.7,87.5,1.282,22.0,232.0,27.0,54,3.3,121.0,1011.4
99.0,141.6,110.8,1.378,31.0,234.0,29.8,41,4.3,296.0,1012.0
111.5,159.7,140.5,1.446,43.0,234.0,32.7,32,7.4,494.0,1012.4
123.9,177.4,159.7,1.471,72.0,236.0,34.9,27,4.7,777.0,1011.7
136.9,195.6,140.1,1.39,115.0,236.0,36.3,25,5.6,905.0,1010.8
159.7,228.2,103.0,1.253,169.0,236.0,36.3,27,7.8,825.0,1009.8
194.2,277.5,65.6,1.163,219.0,234.0,35.5,32,9.2,742.0,1009.4
241.2,344.6,64.4,1.275,222.0,232.0,34.7,35,9.7,645.0,1008.7
255.2,366.0,74.9,1.473,208.0,234.0,33.7,38,10.8,544.0,1008.4
240.3,345.5,61.2,1.73,478.0,238.0,32.5,43,8.3,295.0,1008.3
209.1,302.7,52.6,1.602,421.0,248.0,30.9,49,6.4,106.0,1008.8
182.1,265.4,40.7,1.421,339.0,258.0,29.7,55,2.8,2.0,1009.3
150.9,221.2,37.0,1.271,238.0,266.0,28.9,59,1.8,0.0,1010.0
124.3,183.0,52.8,1.305,185.0,274.0,28.6,59,1.8,0.0,1010.9
118.3,173.7,78.5,1.414,140.0,278.0,28.7,56,0.8,0.0,1010.6
138.8,202.1,112.6,1.584,91.0,282.0,29.0,56,1.3,0.0,1010.5
166.2,241.2,134.0,1.705,60.0,288.0,28.8,57,1.0,0.0,1009.7
178.3,258.0,154.6,1.837,35.0,296.0,28.3,60,1.8,0.0,1008.8
175.6,253.3,175.2,2.01,12.0,304.0,27.9,63,3.6,0.0,1008.7
185.8,268.2,182.0,2.137,5.0,310.0,27.6,62,2.9,0.0,1008.3
201.2,289.6,183.5,2.264,6.0,318.0,27.0,62,4.4,0.0,1008.4
210.9,303.6,196.1,2.435,9.0,328.0,27.0,62,3.1,0.0,1008.2
215.6,310.1,200.4,2.495,0.0,336.0,26.6,63,3.3,0.0,1008.8
